#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
261,643.58265,387.227264404297
262,643.60952,300.19580078125
263,643.71884,1220.58276367188
264,643.83408,476.643615722656
265,643.91436,613.881591796875
266,643.98612,607.609497070313
267,644.14196,513.505615234375
268,644.28489,1823.96057128906
269,644.37135,1071.15832519531
270,644.46878,631.609985351563
271,644.82358,313.880035400391
272,644.89967,348.551055908203
273,645.17141,1086.8896484375
274,645.27159,1040.97534179688
275,645.36587,474.526397705078
276,645.52630,659.580261230469
277,645.62489,693.529174804688
278,645.73057,689.840026855469
279,645.92783,1527.36743164063
280,646.03321,1497.62194824219
281,646.11713,1016.02813720703
282,646.27254,1029.125
283,646.38080,777.192321777344
284,646.41776,647.115966796875
285,646.50117,772.445129394531
286,646.63107,557.907775878906
287,646.75516,635.38134765625
288,646.91480,466.56103515625
289,647.07988,556.054809570313
290,647.15600,452.031555175781
291,647.23857,1016.72271728516
292,647.30950,557.259521484375
293,647.35998,468.225158691406
294,647.49951,388.419494628906
295,647.70190,570.531860351563
296,647.81784,407.633148193359
297,647.89422,471.558654785156
298,647.95080,474.243774414063
299,648.03830,531.142761230469
300,648.12473,617.430847167969
301,648.26060,1452.86694335938
302,648.35473,563.724243164063
303,648.51117,1710.35729980469
304,648.61070,378.591918945313
305,648.76079,1751.61206054688
306,648.87129,472.539215087891
307,648.95037,436.952911376953
308,649.01799,813.0341796875
309,649.16071,593.714294433594
310,649.29133,757.008911132813
311,649.55232,439.737670898438
312,649.68497,410.195343017578
313,649.78369,393.809692382813
314,649.84998,518.529846191406
315,650.06082,924.460266113281
316,650.27638,1011.52618408203
317,650.37129,449.036010742188
318,650.48350,844.094604492188
319,650.53516,558.599426269531
320,650.64714,580.940856933594
321,650.72815,433.761779785156
322,650.92168,298.474151611328
323,651.01398,343.876831054688
324,651.15193,482.326751708984
325,651.31013,741.185668945313
326,651.67044,292.553894042969
327,651.69885,381.166442871094
328,651.78946,709.529541015625
329,651.92449,646.965881347656
330,651.97423,508.253723144531
331,652.06715,370.778839111328
332,652.10828,659.047119140625
333,652.15545,419.903167724609
334,652.24410,913.463684082031
335,652.32774,1716.73046875
336,652.52225,357.757568359375
337,652.61886,573.412292480469
338,652.75267,819.34375
339,652.80010,419.324310302734
340,653.01497,408.123901367188
341,653.06484,385.429748535156
342,653.32716,1220.16467285156
343,653.55133,730.616027832031
344,653.69032,288.013305664063
345,653.78594,296.52001953125
346,653.92086,319.273590087891
347,654.01127,312.443298339844
348,654.08420,426.970458984375
349,654.18187,400.491241455078
350,654.29637,1162.97802734375
351,654.50198,489.907562255859
352,654.59212,441.058013916016
353,654.69353,665.2841796875
354,654.78664,856.0947265625
355,654.89732,450.365356445313
356,654.98802,360.133148193359
357,655.15957,736.803833007813
358,655.25567,1448.92443847656
359,655.41798,553.698364257813
360,655.74482,723.745666503906
361,655.87772,480.911285400391
362,655.95273,716.233764648438
363,655.98961,483.185607910156
364,656.09467,823.582275390625
365,656.31939,2217.43920898438
366,656.58771,905.0087890625
367,656.71202,530.011474609375
368,656.77035,625.920471191406
369,656.81970,412.692321777344
370,656.90407,496.172241210938
371,657.00962,394.003204345703
372,657.12462,279.096435546875
373,657.19815,665.235290527344
374,657.25883,680
375,657.31492,1019.68200683594
376,657.41579,667.796081542969
377,657.54831,458.001037597656
378,657.59397,283.320648193359
379,657.70582,785.560363769531
380,657.75020,500.592803955078
381,657.85474,582.190673828125
382,657.91029,353.066680908203
383,658.05014,484.964904785156
384,658.20089,782.931640625
385,658.29278,1141.25903320313
386,658.39648,346.745147705078
