#"+ Scan (rt: 15.421 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
719,713.14260,1279.5185546875
720,713.21063,1512.228515625
721,713.34823,1972.09899902344
722,713.52314,1060.04248046875
723,713.58316,971.688354492188
724,713.61347,849.485046386719
725,713.68070,1412.00598144531
726,713.83000,1464.8193359375
727,713.91378,973.520812988281
728,713.99610,726.005187988281
729,714.07941,719.066528320313
730,714.19428,508.688598632813
731,714.36828,2096.01220703125
732,714.56842,2736.30810546875
733,714.68195,2123.20336914063
734,714.77419,1806.47094726563
735,714.82722,1451.37890625
736,714.91606,1520.5205078125
737,715.00300,1461.68603515625
738,715.16770,1171.54370117188
739,715.25096,1038.0927734375
740,715.31003,1202.33288574219
741,715.38597,793.151306152344
742,715.43531,788.72021484375
743,715.51910,1084.55139160156
744,715.61867,1429.61804199219
745,715.84524,1975.59716796875
746,716.02217,864.920104980469
747,716.10766,1625.89221191406
748,716.17212,809.891296386719
749,716.35998,1327.88916015625
750,716.52441,470.905670166016
751,716.60514,763.134216308594
752,716.65889,610.59033203125
753,716.77839,876.069763183594
754,716.90262,1139.98901367188
755,716.94233,1009.84484863281
756,717.00111,809.018188476563
757,717.08846,1716.0693359375
758,717.30686,2045.375
759,717.38781,1477.44006347656
760,717.42213,1380.89294433594
761,717.49847,493.210083007813
762,717.58373,905.759826660156
763,717.70561,940.839538574219
764,717.81733,955.859008789063
765,717.97206,970.302429199219
766,718.03307,535.365356445313
767,718.13855,820.265319824219
768,718.27968,1126.01696777344
769,718.34589,1511.85461425781
770,718.50453,840.012512207031
771,718.61015,1283.07836914063
772,718.85174,965.377624511719
773,719.03612,990.81298828125
774,719.14754,601.199523925781
775,719.19935,545.809814453125
776,719.34490,1047.41418457031
777,719.47583,1104.62976074219
778,719.68857,946.633483886719
779,719.76641,618.556030273438
780,719.88880,913.003601074219
781,720.00272,1196.99658203125
782,720.06974,1495.982421875
783,720.16314,1447.64611816406
784,720.33408,1523.51916503906
785,720.51498,443.775848388672
786,720.62863,889.122741699219
787,720.73576,679.044067382813
788,720.86878,1522.5556640625
789,721.06765,1078.40051269531
790,721.11662,569.033569335938
791,721.34985,1720.37646484375
792,721.57739,2127.51025390625
793,721.67329,1705.40747070313
794,721.84055,2202.05834960938
795,721.94415,866.551086425781
796,722.01511,581
797,722.08281,894.728881835938
798,722.13282,613.404846191406
799,722.34065,1080.6884765625
800,722.48618,634
801,722.54421,481.012634277344
802,722.63064,787.432006835938
803,722.66976,590.333862304688
804,722.79169,603.219177246094
805,722.88728,379.952941894531
806,722.94083,437.387908935547
807,723.01964,1023.93572998047
808,723.19059,898.111083984375
809,723.33920,1781.70263671875
810,723.51907,2195.92016601563
811,723.58388,1311.96032714844
812,723.68775,1237.87890625
813,723.73679,916.018127441406
814,723.79869,720.90380859375
815,723.91511,545.474609375
816,724.01344,980.082824707031
817,724.11223,1194.44189453125
818,724.21135,686.064208984375
819,724.33479,1761.34326171875
820,724.40598,589.001098632813
821,724.49978,762.053833007813
822,724.58923,432.470733642578
823,724.70529,1087.04064941406
824,724.82926,2074.125
825,724.92381,879.353759765625
826,724.96171,692.965087890625
827,725.06186,1151.7861328125
828,725.21644,1374.8603515625
829,725.34085,1491.38623046875
830,725.45675,700.030334472656
831,725.48733,602.031066894531
832,725.58743,1765.33361816406
833,725.83533,2699.52124023438
834,726.01452,1612.41418457031
835,726.09547,1358.7373046875
836,726.17216,617.089965820313
837,726.35565,2284.916015625
838,726.44047,513.122497558594
839,726.48016,428.572784423828
840,726.61635,1634.62805175781
841,726.72716,1710.34130859375
842,726.79645,1523.15539550781
843,726.84672,1868.79235839844
844,726.91600,1085.77270507813
845,727.06826,1237.76196289063
846,727.25825,1445.11938476563
847,727.35341,1303.50524902344
848,727.48554,1199.16821289063
849,727.62970,752.051635742188
850,727.71014,1093.39709472656
851,727.75166,695.926452636719
852,727.85032,1182.18518066406
853,727.99339,1028.80639648438
854,728.04353,1021.34564208984
855,728.13263,1018.22961425781
856,728.26249,859.080139160156
857,728.35189,938.222290039063
858,728.42992,1337.00524902344
859,728.50566,898.085205078125
860,728.57609,679.125
861,728.65494,931.556030273438
862,728.84132,1470.25146484375
863,728.97687,557.792236328125
864,729.10809,620.921081542969
865,729.24195,967.63720703125
866,729.32385,1113.94482421875
867,729.42121,887.276794433594
868,729.51497,1298.17919921875
869,729.58203,907.719848632813
870,729.64495,697.222412109375
871,729.70468,593.357421875
872,729.77408,1292.92492675781
873,729.86234,921.204833984375
874,729.92843,810.222412109375
875,730.02111,1249.64013671875
876,730.08101,624.742980957031
877,730.15316,639.848876953125
878,730.23820,1045.67407226563
879,730.28045,930.730102539063
880,730.46078,1584.87658691406
881,730.54739,1110.24572753906
882,730.59492,1171.3232421875
883,730.76719,1771.53759765625
884,730.85299,1104.14965820313
885,730.92933,990.210021972656
886,731.03093,908.958312988281
887,731.16124,2100.98974609375
888,731.22807,1331.58032226563
889,731.27326,1010.53063964844
890,731.38992,1581.50915527344
891,731.54270,1472.83654785156
892,731.69885,990.679016113281
893,731.78520,547.619873046875
894,731.86134,869.424987792969
895,731.91186,713.063720703125
896,732.02396,1587.05053710938
897,732.09713,750.020629882813
898,732.34160,1233.92919921875
899,732.47802,994.258850097656
900,732.56985,1042.42358398438
901,732.68707,1037.70129394531
902,732.74265,1068.0791015625
903,732.87777,786.193786621094
904,732.99793,1359.28784179688
905,733.25005,1622.45532226563
906,733.35498,1607.09448242188
907,733.44267,1808.11120605469
908,733.60991,1839.05004882813
909,733.79148,1616.28540039063
910,733.83555,1174.39135742188
911,733.88757,898.918395996094
912,734.00474,1740.35046386719
913,734.17576,1230.44714355469
914,734.27585,1358.19079589844
915,734.39284,1439.93908691406
916,734.70983,2070.591796875
917,734.83468,1830.64526367188
918,734.92046,659.314025878906
919,735.04475,847.26318359375
920,735.14426,1229.16076660156
921,735.22857,697.620788574219
922,735.41221,2229.65356445313
923,735.52595,1867.97082519531
924,735.66878,2315.04223632813
925,735.79111,1274.66906738281
926,735.92136,2310.88110351563
927,736.05863,1350.77868652344
928,736.33917,3150.50244140625
929,736.42877,1833.43859863281
930,736.50048,2359.96704101563
931,736.63044,1935.83996582031
932,736.70304,2012.49499511719
933,736.76846,1170.93664550781
934,737.03239,3011.775390625
935,737.19878,2913.296875
936,737.33341,3953.92333984375
937,737.43152,2444.16650390625
938,737.48138,2656.24731445313
939,737.98872,54090.328125
940,738.35417,7834.48974609375
941,738.50749,7585.0380859375
942,738.65743,7991.89599609375
943,738.72890,5911.36181640625
944,738.77417,5165.7705078125
945,738.86271,5005.5859375
946,738.94571,3821.85327148438
947,738.98415,3045.033203125
948,739.01836,2802.65942382813
949,739.34318,5321.65576171875
950,739.46791,3412.00073242188
951,739.60937,3410.48071289063
952,739.71738,1811.53466796875
953,740.01630,4390.65869140625
954,740.13275,3021.56787109375
955,740.20167,3008.09204101563
956,740.37358,4007.6953125
957,740.54953,3299.18774414063
958,740.60450,3008.11376953125
959,740.81025,3671.18872070313
960,741.02427,2093.310546875
961,741.11156,1051.23840332031
962,741.17253,958.098876953125
963,741.26625,2534.66772460938
